Target,Source,Weight,Tipo
362,28,95,No dirigida
362,29,93,No dirigida
362,31,97,No dirigida
362,33,98,No dirigida
362,36,83,No dirigida
362,44,84,No dirigida
362,48,88,No dirigida
362,54,93,No dirigida
362,56,89,No dirigida
362,65,85,No dirigida
362,72,87,No dirigida
362,77,81,No dirigida
362,78,84,No dirigida
362,80,83,No dirigida
362,81,90,No dirigida
362,89,83,No dirigida
362,91,93,No dirigida
362,94,94,No dirigida
362,110,95,No dirigida
362,119,81,No dirigida
362,124,81,No dirigida
362,129,99,No dirigida
362,131,80,No dirigida
362,134,86,No dirigida
362,155,99,No dirigida
362,171,86,No dirigida
362,172,83,No dirigida
362,176,84,No dirigida
362,177,81,No dirigida
362,180,88,No dirigida
362,184,94,No dirigida
362,197,83,No dirigida
362,203,81,No dirigida
362,204,87,No dirigida
362,210,90,No dirigida
362,218,84,No dirigida
362,225,87,No dirigida
362,235,89,No dirigida
362,237,96,No dirigida
362,247,91,No dirigida
362,258,87,No dirigida
362,262,83,No dirigida
362,265,93,No dirigida
362,266,88,No dirigida
362,268,86,No dirigida
362,281,84,No dirigida
362,284,97,No dirigida
362,288,86,No dirigida
362,292,99,No dirigida
362,293,83,No dirigida
362,297,83,No dirigida
362,298,92,No dirigida
362,299,99,No dirigida
362,301,81,No dirigida
362,309,88,No dirigida
362,310,100,No dirigida
362,311,92,No dirigida
362,312,95,No dirigida
362,319,92,No dirigida
362,322,83,No dirigida
362,323,83,No dirigida
362,329,81,No dirigida
362,340,95,No dirigida
362,352,87,No dirigida
362,356,81,No dirigida
362,358,86,No dirigida
362,359,80,No dirigida
363,6,89,No dirigida
363,8,90,No dirigida
363,9,87,No dirigida
363,17,98,No dirigida
363,23,95,No dirigida
363,25,87,No dirigida
363,32,94,No dirigida
363,35,95,No dirigida
363,44,86,No dirigida
363,46,86,No dirigida
363,47,91,No dirigida
363,53,82,No dirigida
363,57,86,No dirigida
363,62,88,No dirigida
363,64,100,No dirigida
363,65,95,No dirigida
363,69,94,No dirigida
363,72,90,No dirigida
363,76,95,No dirigida
363,77,89,No dirigida
363,88,86,No dirigida
363,95,87,No dirigida
363,97,99,No dirigida
363,100,92,No dirigida
363,105,98,No dirigida
363,107,95,No dirigida
363,116,88,No dirigida
363,120,93,No dirigida
363,125,98,No dirigida
363,126,87,No dirigida
363,128,85,No dirigida
363,129,94,No dirigida
363,133,87,No dirigida
363,148,84,No dirigida
363,149,99,No dirigida
363,154,82,No dirigida
363,161,92,No dirigida
363,164,92,No dirigida
363,168,86,No dirigida
363,173,87,No dirigida
363,175,95,No dirigida
363,179,80,No dirigida
363,185,98,No dirigida
363,187,96,No dirigida
363,192,85,No dirigida
363,193,92,No dirigida
363,197,88,No dirigida
363,199,91,No dirigida
363,205,93,No dirigida
363,206,95,No dirigida
363,209,82,No dirigida
363,213,81,No dirigida
363,215,87,No dirigida
363,222,96,No dirigida
363,226,87,No dirigida
363,227,99,No dirigida
363,229,93,No dirigida
363,232,99,No dirigida
363,234,89,No dirigida
363,240,99,No dirigida
363,246,84,No dirigida
363,262,92,No dirigida
363,263,83,No dirigida
363,264,89,No dirigida
363,274,95,No dirigida
363,277,98,No dirigida
363,282,80,No dirigida
363,284,98,No dirigida
363,287,86,No dirigida
363,298,88,No dirigida
363,306,97,No dirigida
363,320,83,No dirigida
363,322,100,No dirigida
363,323,94,No dirigida
363,332,86,No dirigida
363,333,85,No dirigida
363,340,86,No dirigida
363,347,98,No dirigida
363,353,88,No dirigida
363,362,96,No dirigida
364,11,90,No dirigida
364,19,93,No dirigida
364,20,100,No dirigida
364,26,82,No dirigida
364,29,86,No dirigida
364,34,98,No dirigida
364,35,87,No dirigida
364,36,80,No dirigida
364,38,98,No dirigida
364,39,80,No dirigida
364,41,81,No dirigida
364,43,100,No dirigida
364,44,84,No dirigida
364,67,94,No dirigida
364,69,86,No dirigida
364,77,98,No dirigida
364,79,87,No dirigida
364,81,96,No dirigida
364,82,99,No dirigida
364,83,93,No dirigida
364,84,90,No dirigida
364,85,82,No dirigida
364,86,91,No dirigida
364,91,84,No dirigida
364,92,86,No dirigida
364,93,89,No dirigida
364,98,89,No dirigida
364,111,83,No dirigida
364,116,85,No dirigida
364,118,86,No dirigida
364,123,96,No dirigida
364,127,85,No dirigida
364,129,96,No dirigida
364,131,87,No dirigida
364,133,98,No dirigida
364,134,94,No dirigida
364,142,93,No dirigida
364,143,89,No dirigida
364,148,94,No dirigida
364,150,91,No dirigida
364,151,95,No dirigida
364,157,92,No dirigida
364,161,92,No dirigida
364,164,88,No dirigida
364,172,94,No dirigida
364,174,99,No dirigida
364,178,86,No dirigida
364,184,87,No dirigida
364,187,85,No dirigida
364,188,87,No dirigida
364,191,80,No dirigida
364,210,90,No dirigida
364,212,96,No dirigida
364,213,81,No dirigida
364,215,89,No dirigida
364,216,94,No dirigida
364,221,96,No dirigida
364,223,95,No dirigida
364,225,92,No dirigida
364,232,86,No dirigida
364,233,91,No dirigida
364,238,92,No dirigida
364,247,98,No dirigida
364,248,99,No dirigida
364,256,90,No dirigida
364,257,84,No dirigida
364,259,95,No dirigida
364,266,80,No dirigida
364,275,94,No dirigida
364,278,87,No dirigida
364,281,95,No dirigida
364,282,81,No dirigida
364,285,84,No dirigida
364,287,83,No dirigida
364,290,91,No dirigida
364,294,89,No dirigida
364,299,89,No dirigida
364,300,93,No dirigida
364,301,97,No dirigida
364,304,91,No dirigida
364,309,87,No dirigida
364,311,91,No dirigida
364,312,94,No dirigida
364,313,91,No dirigida
364,314,85,No dirigida
364,324,95,No dirigida
364,325,80,No dirigida
364,330,87,No dirigida
364,336,93,No dirigida
364,341,82,No dirigida
364,343,95,No dirigida
364,345,85,No dirigida
364,349,84,No dirigida
364,358,99,No dirigida
365,3,87,No dirigida
365,11,91,No dirigida
365,14,84,No dirigida
365,26,97,No dirigida
365,34,91,No dirigida
365,36,88,No dirigida
365,37,85,No dirigida
365,41,98,No dirigida
365,49,82,No dirigida
365,54,83,No dirigida
365,58,80,No dirigida
365,60,100,No dirigida
365,61,80,No dirigida
365,62,86,No dirigida
365,72,92,No dirigida
365,74,85,No dirigida
365,75,85,No dirigida
365,79,89,No dirigida
365,89,96,No dirigida
365,90,94,No dirigida
365,94,84,No dirigida
365,96,100,No dirigida
365,97,87,No dirigida
365,99,81,No dirigida
365,102,86,No dirigida
365,110,89,No dirigida
365,114,87,No dirigida
365,123,94,No dirigida
365,126,82,No dirigida
365,127,81,No dirigida
365,129,87,No dirigida
365,130,82,No dirigida
365,131,96,No dirigida
365,136,83,No dirigida
365,140,88,No dirigida
365,151,83,No dirigida
365,152,83,No dirigida
365,159,97,No dirigida
365,164,83,No dirigida
365,166,99,No dirigida
365,167,98,No dirigida
365,170,97,No dirigida
365,175,94,No dirigida
365,179,88,No dirigida
365,181,100,No dirigida
365,197,96,No dirigida
365,205,84,No dirigida
365,207,92,No dirigida
365,209,96,No dirigida
365,223,89,No dirigida
365,224,88,No dirigida
365,228,93,No dirigida
365,234,99,No dirigida
365,237,95,No dirigida
365,240,90,No dirigida
365,243,98,No dirigida
365,245,100,No dirigida
365,250,81,No dirigida
365,251,97,No dirigida
365,252,96,No dirigida
365,254,86,No dirigida
365,255,97,No dirigida
365,261,80,No dirigida
365,264,94,No dirigida
365,269,91,No dirigida
365,273,92,No dirigida
365,276,80,No dirigida
365,277,82,No dirigida
365,282,98,No dirigida
365,284,83,No dirigida
365,295,86,No dirigida
365,309,81,No dirigida
365,314,94,No dirigida
365,318,93,No dirigida
365,319,98,No dirigida
365,320,83,No dirigida
365,321,85,No dirigida
365,327,82,No dirigida
365,333,81,No dirigida
365,336,98,No dirigida
365,341,99,No dirigida
365,342,100,No dirigida
365,346,94,No dirigida
365,349,93,No dirigida
365,355,82,No dirigida
365,356,95,No dirigida
365,357,80,No dirigida
365,360,91,No dirigida
366,4,99,No dirigida
366,13,90,No dirigida
366,15,98,No dirigida
366,16,88,No dirigida
366,23,99,No dirigida
366,25,85,No dirigida
366,27,100,No dirigida
366,32,94,No dirigida
366,39,100,No dirigida
366,42,100,No dirigida
366,44,95,No dirigida
366,47,89,No dirigida
366,48,84,No dirigida
366,49,80,No dirigida
366,50,89,No dirigida
366,51,85,No dirigida
366,52,93,No dirigida
366,55,86,No dirigida
366,72,83,No dirigida
366,81,82,No dirigida
366,88,86,No dirigida
366,95,92,No dirigida
366,109,88,No dirigida
366,111,92,No dirigida
366,117,98,No dirigida
366,124,100,No dirigida
366,132,91,No dirigida
366,140,90,No dirigida
366,141,92,No dirigida
366,143,97,No dirigida
366,148,80,No dirigida
366,151,89,No dirigida
366,160,85,No dirigida
366,162,98,No dirigida
366,177,91,No dirigida
366,182,82,No dirigida
366,183,87,No dirigida
366,184,95,No dirigida
366,186,82,No dirigida
366,193,83,No dirigida
366,195,99,No dirigida
366,196,97,No dirigida
366,198,91,No dirigida
366,199,85,No dirigida
366,202,81,No dirigida
366,206,88,No dirigida
366,207,100,No dirigida
366,213,83,No dirigida
366,215,82,No dirigida
366,226,89,No dirigida
366,242,83,No dirigida
366,246,95,No dirigida
366,247,93,No dirigida
366,249,98,No dirigida
366,253,81,No dirigida
366,254,91,No dirigida
366,255,99,No dirigida
366,256,91,No dirigida
366,262,80,No dirigida
366,264,85,No dirigida
366,268,88,No dirigida
366,270,89,No dirigida
366,272,88,No dirigida
366,274,80,No dirigida
366,277,98,No dirigida
366,283,90,No dirigida
366,288,89,No dirigida
366,289,94,No dirigida
366,290,95,No dirigida
366,292,90,No dirigida
366,293,81,No dirigida
366,294,87,No dirigida
366,297,90,No dirigida
366,302,83,No dirigida
366,316,96,No dirigida
366,318,93,No dirigida
366,321,84,No dirigida
366,330,89,No dirigida
366,335,91,No dirigida
366,336,90,No dirigida
366,337,100,No dirigida
366,342,82,No dirigida
366,343,82,No dirigida
366,349,85,No dirigida
366,352,85,No dirigida
366,357,95,No dirigida
367,2,82,No dirigida
367,4,92,No dirigida
367,9,89,No dirigida
367,25,85,No dirigida
367,27,83,No dirigida
367,29,92,No dirigida
367,32,85,No dirigida
367,33,87,No dirigida
367,34,94,No dirigida
367,37,87,No dirigida
367,38,82,No dirigida
367,44,91,No dirigida
367,46,87,No dirigida
367,55,80,No dirigida
367,56,99,No dirigida
367,68,94,No dirigida
367,80,89,No dirigida
367,82,96,No dirigida
367,83,95,No dirigida
367,92,86,No dirigida
367,96,99,No dirigida
367,101,82,No dirigida
367,102,87,No dirigida
367,103,97,No dirigida
367,104,95,No dirigida
367,106,99,No dirigida
367,110,95,No dirigida
367,112,99,No dirigida
367,126,94,No dirigida
367,134,87,No dirigida
367,136,86,No dirigida
367,140,87,No dirigida
367,142,86,No dirigida
367,149,88,No dirigida
367,159,98,No dirigida
367,163,91,No dirigida
367,165,100,No dirigida
367,167,90,No dirigida
367,169,98,No dirigida
367,174,92,No dirigida
367,175,98,No dirigida
367,176,97,No dirigida
367,185,90,No dirigida
367,186,95,No dirigida
367,191,94,No dirigida
367,194,97,No dirigida
367,202,91,No dirigida
367,203,97,No dirigida
367,204,93,No dirigida
367,205,86,No dirigida
367,208,96,No dirigida
367,212,99,No dirigida
367,220,83,No dirigida
367,221,85,No dirigida
367,222,97,No dirigida
367,225,85,No dirigida
367,237,88,No dirigida
367,240,81,No dirigida
367,243,97,No dirigida
367,247,95,No dirigida
367,251,95,No dirigida
367,253,86,No dirigida
367,256,87,No dirigida
367,259,91,No dirigida
367,261,93,No dirigida
367,263,85,No dirigida
367,265,94,No dirigida
367,267,81,No dirigida
367,269,94,No dirigida
367,270,84,No dirigida
367,277,86,No dirigida
367,279,86,No dirigida
367,282,98,No dirigida
367,286,98,No dirigida
367,292,100,No dirigida
367,305,88,No dirigida
367,307,90,No dirigida
367,308,89,No dirigida
367,311,86,No dirigida
367,317,83,No dirigida
367,321,94,No dirigida
367,326,81,No dirigida
367,328,85,No dirigida
367,330,86,No dirigida
367,331,85,No dirigida
367,351,93,No dirigida
367,352,94,No dirigida
367,353,97,No dirigida
367,355,85,No dirigida
367,361,80,No dirigida
367,364,91,No dirigida
367,365,99,No dirigida
368,0,88,No dirigida
368,3,81,No dirigida
368,4,91,No dirigida
368,11,94,No dirigida
368,13,92,No dirigida
368,18,80,No dirigida
368,19,92,No dirigida
368,23,94,No dirigida
368,24,83,No dirigida
368,27,92,No dirigida
368,38,100,No dirigida
368,39,91,No dirigida
368,40,96,No dirigida
368,46,80,No dirigida
368,52,85,No dirigida
368,53,97,No dirigida
368,63,81,No dirigida
368,65,94,No dirigida
368,66,98,No dirigida
368,71,92,No dirigida
368,72,98,No dirigida
368,79,99,No dirigida
368,83,91,No dirigida
368,84,95,No dirigida
368,86,82,No dirigida
368,96,96,No dirigida
368,98,85,No dirigida
368,99,92,No dirigida
368,114,83,No dirigida
368,116,99,No dirigida
368,118,81,No dirigida
368,120,93,No dirigida
368,123,99,No dirigida
368,126,99,No dirigida
368,128,83,No dirigida
368,129,87,No dirigida
368,132,81,No dirigida
368,133,98,No dirigida
368,134,83,No dirigida
368,135,90,No dirigida
368,140,98,No dirigida
368,142,81,No dirigida
368,148,94,No dirigida
368,156,100,No dirigida
368,157,94,No dirigida
368,161,95,No dirigida
368,171,100,No dirigida
368,179,96,No dirigida
368,180,96,No dirigida
368,186,82,No dirigida
368,188,88,No dirigida
368,189,87,No dirigida
368,193,94,No dirigida
368,197,94,No dirigida
368,202,98,No dirigida
368,203,98,No dirigida
368,205,95,No dirigida
368,208,80,No dirigida
368,218,81,No dirigida
368,222,87,No dirigida
368,225,96,No dirigida
368,228,83,No dirigida
368,231,94,No dirigida
368,233,87,No dirigida
368,244,97,No dirigida
368,254,83,No dirigida
368,256,86,No dirigida
368,259,98,No dirigida
368,260,92,No dirigida
368,267,83,No dirigida
368,268,84,No dirigida
368,269,89,No dirigida
368,272,93,No dirigida
368,274,85,No dirigida
368,279,95,No dirigida
368,280,93,No dirigida
368,283,92,No dirigida
368,284,93,No dirigida
368,288,96,No dirigida
368,291,82,No dirigida
368,293,94,No dirigida
368,308,97,No dirigida
368,309,90,No dirigida
368,315,86,No dirigida
368,317,98,No dirigida
368,318,92,No dirigida
368,326,81,No dirigida
368,328,85,No dirigida
368,330,87,No dirigida
368,331,100,No dirigida
368,333,87,No dirigida
368,334,99,No dirigida
368,338,90,No dirigida
368,339,82,No dirigida
368,349,97,No dirigida
368,350,98,No dirigida
368,365,89,No dirigida
369,3,89,No dirigida
369,7,80,No dirigida
369,11,87,No dirigida
369,21,89,No dirigida
369,25,92,No dirigida
369,33,85,No dirigida
369,48,81,No dirigida
369,52,82,No dirigida
369,53,98,No dirigida
369,56,96,No dirigida
369,65,88,No dirigida
369,66,88,No dirigida
369,67,96,No dirigida
369,69,87,No dirigida
369,70,80,No dirigida
369,79,94,No dirigida
369,80,87,No dirigida
369,83,92,No dirigida
369,85,100,No dirigida
369,87,85,No dirigida
369,90,92,No dirigida
369,91,85,No dirigida
369,94,88,No dirigida
369,95,97,No dirigida
369,98,81,No dirigida
369,101,90,No dirigida
369,105,85,No dirigida
369,108,82,No dirigida
369,117,83,No dirigida
369,119,95,No dirigida
369,121,93,No dirigida
369,122,92,No dirigida
369,123,84,No dirigida
369,129,85,No dirigida
369,140,87,No dirigida
369,141,96,No dirigida
369,142,88,No dirigida
369,149,99,No dirigida
369,154,97,No dirigida
369,156,83,No dirigida
369,159,100,No dirigida
369,160,95,No dirigida
369,162,83,No dirigida
369,168,95,No dirigida
369,173,98,No dirigida
369,178,88,No dirigida
369,179,94,No dirigida
369,180,82,No dirigida
369,185,98,No dirigida
369,186,83,No dirigida
369,194,80,No dirigida
369,201,84,No dirigida
369,209,94,No dirigida
369,212,94,No dirigida
369,220,96,No dirigida
369,224,92,No dirigida
369,226,83,No dirigida
369,231,82,No dirigida
369,234,83,No dirigida
369,242,87,No dirigida
369,243,87,No dirigida
369,244,91,No dirigida
369,247,92,No dirigida
369,249,84,No dirigida
369,255,94,No dirigida
369,258,96,No dirigida
369,260,88,No dirigida
369,262,88,No dirigida
369,265,94,No dirigida
369,271,99,No dirigida
369,272,93,No dirigida
369,279,80,No dirigida
369,280,96,No dirigida
369,281,95,No dirigida
369,282,91,No dirigida
369,288,83,No dirigida
369,289,84,No dirigida
369,294,99,No dirigida
369,306,88,No dirigida
369,315,98,No dirigida
369,322,98,No dirigida
369,323,82,No dirigida
369,325,84,No dirigida
369,330,87,No dirigida
369,335,84,No dirigida
369,340,81,No dirigida
369,342,87,No dirigida
369,352,83,No dirigida
369,357,89,No dirigida
369,359,100,No dirigida
369,361,95,No dirigida
369,368,92,No dirigida
370,3,90,No dirigida
370,4,94,No dirigida
370,5,96,No dirigida
370,7,92,No dirigida
370,8,92,No dirigida
370,10,100,No dirigida
370,11,96,No dirigida
370,17,94,No dirigida
370,20,87,No dirigida
370,22,99,No dirigida
370,23,81,No dirigida
370,25,88,No dirigida
370,31,97,No dirigida
370,33,99,No dirigida
370,39,90,No dirigida
370,40,88,No dirigida
370,41,82,No dirigida
370,43,87,No dirigida
370,53,96,No dirigida
370,54,95,No dirigida
370,57,83,No dirigida
370,62,95,No dirigida
370,63,99,No dirigida
370,70,92,No dirigida
370,74,86,No dirigida
370,77,96,No dirigida
370,84,85,No dirigida
370,86,98,No dirigida
370,90,89,No dirigida
370,91,80,No dirigida
370,93,86,No dirigida
370,98,86,No dirigida
370,103,83,No dirigida
370,106,100,No dirigida
370,110,93,No dirigida
370,112,96,No dirigida
370,118,100,No dirigida
370,122,86,No dirigida
370,123,86,No dirigida
370,128,87,No dirigida
370,131,98,No dirigida
370,132,87,No dirigida
370,134,93,No dirigida
370,137,85,No dirigida
370,140,84,No dirigida
370,143,98,No dirigida
370,151,80,No dirigida
370,153,94,No dirigida
370,154,93,No dirigida
370,161,89,No dirigida
370,162,92,No dirigida
370,167,90,No dirigida
370,183,89,No dirigida
370,197,93,No dirigida
370,199,82,No dirigida
370,200,100,No dirigida
370,201,100,No dirigida
370,204,93,No dirigida
370,209,85,No dirigida
370,211,97,No dirigida
370,216,80,No dirigida
370,225,100,No dirigida
370,227,80,No dirigida
370,229,81,No dirigida
370,234,87,No dirigida
370,235,96,No dirigida
370,236,98,No dirigida
370,241,92,No dirigida
370,245,90,No dirigida
370,258,88,No dirigida
370,260,88,No dirigida
370,261,88,No dirigida
370,262,80,No dirigida
370,264,88,No dirigida
370,268,96,No dirigida
370,269,81,No dirigida
370,273,93,No dirigida
370,279,86,No dirigida
370,281,89,No dirigida
370,284,87,No dirigida
370,285,86,No dirigida
370,288,93,No dirigida
370,292,92,No dirigida
370,297,89,No dirigida
370,312,86,No dirigida
370,318,93,No dirigida
370,319,92,No dirigida
370,321,91,No dirigida
370,328,99,No dirigida
370,332,82,No dirigida
370,333,96,No dirigida
370,339,90,No dirigida
370,341,80,No dirigida
370,352,91,No dirigida
370,353,95,No dirigida
370,360,90,No dirigida
370,365,93,No dirigida
370,367,92,No dirigida
371,0,92,No dirigida
371,10,89,No dirigida
371,16,99,No dirigida
371,18,94,No dirigida
371,30,93,No dirigida
371,31,100,No dirigida
371,34,94,No dirigida
371,42,91,No dirigida
371,46,87,No dirigida
371,47,97,No dirigida
371,48,90,No dirigida
371,52,96,No dirigida
371,54,82,No dirigida
371,55,97,No dirigida
371,65,89,No dirigida
371,71,80,No dirigida
371,88,95,No dirigida
371,91,88,No dirigida
371,101,94,No dirigida
371,108,86,No dirigida
371,110,90,No dirigida
371,117,87,No dirigida
371,121,80,No dirigida
371,124,80,No dirigida
371,138,95,No dirigida
371,141,99,No dirigida
371,151,88,No dirigida
371,152,93,No dirigida
371,154,93,No dirigida
371,156,97,No dirigida
371,162,86,No dirigida
371,164,81,No dirigida
371,169,98,No dirigida
371,171,92,No dirigida
371,173,97,No dirigida
371,180,81,No dirigida
371,182,88,No dirigida
371,194,80,No dirigida
371,199,98,No dirigida
371,200,81,No dirigida
371,201,94,No dirigida
371,206,100,No dirigida
371,207,88,No dirigida
371,213,86,No dirigida
371,217,86,No dirigida
371,220,81,No dirigida
371,222,87,No dirigida
371,227,87,No dirigida
371,233,86,No dirigida
371,239,87,No dirigida
371,240,94,No dirigida
371,246,88,No dirigida
371,247,94,No dirigida
371,255,89,No dirigida
371,259,98,No dirigida
371,260,95,No dirigida
371,262,87,No dirigida
371,263,90,No dirigida
371,265,98,No dirigida
371,274,92,No dirigida
371,278,85,No dirigida
371,280,85,No dirigida
371,288,87,No dirigida
371,289,99,No dirigida
371,290,80,No dirigida
371,294,87,No dirigida
371,295,80,No dirigida
371,302,89,No dirigida
371,303,81,No dirigida
371,304,99,No dirigida
371,305,85,No dirigida
371,315,97,No dirigida
371,317,84,No dirigida
371,321,80,No dirigida
371,323,91,No dirigida
371,325,93,No dirigida
371,326,91,No dirigida
371,331,80,No dirigida
371,334,85,No dirigida
371,341,81,No dirigida
371,347,80,No dirigida
371,357,91,No dirigida
371,364,84,No dirigida
372,3,84,No dirigida
372,5,88,No dirigida
372,15,87,No dirigida
372,17,81,No dirigida
372,19,100,No dirigida
372,25,87,No dirigida
372,31,86,No dirigida
372,32,85,No dirigida
372,34,98,No dirigida
372,36,89,No dirigida
372,40,83,No dirigida
372,42,93,No dirigida
372,44,88,No dirigida
372,47,84,No dirigida
372,58,95,No dirigida
372,59,100,No dirigida
372,63,87,No dirigida
372,72,80,No dirigida
372,75,100,No dirigida
372,76,88,No dirigida
372,79,83,No dirigida
372,82,89,No dirigida
372,83,90,No dirigida
372,89,82,No dirigida
372,96,88,No dirigida
372,98,80,No dirigida
372,101,93,No dirigida
372,102,88,No dirigida
372,104,99,No dirigida
372,107,82,No dirigida
372,108,92,No dirigida
372,110,91,No dirigida
372,111,100,No dirigida
372,112,90,No dirigida
372,113,86,No dirigida
372,117,99,No dirigida
372,121,93,No dirigida
372,123,81,No dirigida
372,133,85,No dirigida
372,137,89,No dirigida
372,138,80,No dirigida
372,145,85,No dirigida
372,151,97,No dirigida
372,156,99,No dirigida
372,157,91,No dirigida
372,162,84,No dirigida
372,169,83,No dirigida
372,171,87,No dirigida
372,172,82,No dirigida
372,174,97,No dirigida
372,175,86,No dirigida
372,181,92,No dirigida
372,193,86,No dirigida
372,194,95,No dirigida
372,198,83,No dirigida
372,209,84,No dirigida
372,212,88,No dirigida
372,214,84,No dirigida
372,221,100,No dirigida
372,225,90,No dirigida
372,226,93,No dirigida
372,232,95,No dirigida
372,242,100,No dirigida
372,251,96,No dirigida
372,255,92,No dirigida
372,256,99,No dirigida
372,257,90,No dirigida
372,259,93,No dirigida
372,260,80,No dirigida
372,261,90,No dirigida
372,268,99,No dirigida
372,272,94,No dirigida
372,274,87,No dirigida
372,278,90,No dirigida
372,281,84,No dirigida
372,285,90,No dirigida
372,292,90,No dirigida
372,295,82,No dirigida
372,301,90,No dirigida
372,302,81,No dirigida
372,310,97,No dirigida
372,314,86,No dirigida
372,321,83,No dirigida
372,325,81,No dirigida
372,334,81,No dirigida
372,338,91,No dirigida
372,344,93,No dirigida
372,350,94,No dirigida
372,352,80,No dirigida
372,353,87,No dirigida
372,356,99,No dirigida
372,357,90,No dirigida
372,358,96,No dirigida
372,364,99,No dirigida
372,365,89,No dirigida
372,367,87,No dirigida
373,2,92,No dirigida
373,11,89,No dirigida
373,13,94,No dirigida
373,17,90,No dirigida
373,19,93,No dirigida
373,20,96,No dirigida
373,22,80,No dirigida
373,23,100,No dirigida
373,27,91,No dirigida
373,30,81,No dirigida
373,33,85,No dirigida
373,34,95,No dirigida
373,38,86,No dirigida
373,41,90,No dirigida
373,44,95,No dirigida
373,52,100,No dirigida
373,57,85,No dirigida
373,59,82,No dirigida
373,61,95,No dirigida
373,65,88,No dirigida
373,69,91,No dirigida
373,70,83,No dirigida
373,72,90,No dirigida
373,73,81,No dirigida
373,76,86,No dirigida
373,81,97,No dirigida
373,83,80,No dirigida
373,84,96,No dirigida
373,90,93,No dirigida
373,97,100,No dirigida
373,109,96,No dirigida
373,110,81,No dirigida
373,111,100,No dirigida
373,113,83,No dirigida
373,114,96,No dirigida
373,117,93,No dirigida
373,119,92,No dirigida
373,120,90,No dirigida
373,127,91,No dirigida
373,139,97,No dirigida
373,144,99,No dirigida
373,146,92,No dirigida
373,151,100,No dirigida
373,153,89,No dirigida
373,154,99,No dirigida
373,160,85,No dirigida
373,161,84,No dirigida
373,166,100,No dirigida
373,168,80,No dirigida
373,171,100,No dirigida
373,172,82,No dirigida
373,173,90,No dirigida
373,174,95,No dirigida
373,178,85,No dirigida
373,179,81,No dirigida
373,180,96,No dirigida
373,183,98,No dirigida
373,185,81,No dirigida
373,188,83,No dirigida
373,200,84,No dirigida
373,202,97,No dirigida
373,205,81,No dirigida
373,210,100,No dirigida
373,211,83,No dirigida
373,212,90,No dirigida
373,218,84,No dirigida
373,221,80,No dirigida
373,223,91,No dirigida
373,228,93,No dirigida
373,232,95,No dirigida
373,236,95,No dirigida
373,237,89,No dirigida
373,238,87,No dirigida
373,243,92,No dirigida
373,250,87,No dirigida
373,254,92,No dirigida
373,255,85,No dirigida
373,256,82,No dirigida
373,259,83,No dirigida
373,261,99,No dirigida
373,265,96,No dirigida
373,267,88,No dirigida
373,270,89,No dirigida
373,274,94,No dirigida
373,281,94,No dirigida
373,282,92,No dirigida
373,286,94,No dirigida
373,287,92,No dirigida
373,289,97,No dirigida
373,290,94,No dirigida
373,291,93,No dirigida
373,295,97,No dirigida
373,303,99,No dirigida
373,307,88,No dirigida
373,310,87,No dirigida
373,314,80,No dirigida
373,315,84,No dirigida
373,321,91,No dirigida
373,322,100,No dirigida
373,323,82,No dirigida
373,325,82,No dirigida
373,328,99,No dirigida
373,330,96,No dirigida
373,333,88,No dirigida
373,334,84,No dirigida
373,336,93,No dirigida
373,338,100,No dirigida
373,342,82,No dirigida
373,357,96,No dirigida
373,358,92,No dirigida
373,365,83,No dirigida
373,370,95,No dirigida
373,372,81,No dirigida
374,0,87,No dirigida
374,2,94,No dirigida
374,3,97,No dirigida
374,6,90,No dirigida
374,15,86,No dirigida
374,17,100,No dirigida
374,29,99,No dirigida
374,40,92,No dirigida
374,42,80,No dirigida
374,44,93,No dirigida
374,52,97,No dirigida
374,53,88,No dirigida
374,54,100,No dirigida
374,60,89,No dirigida
374,63,80,No dirigida
374,69,92,No dirigida
374,76,82,No dirigida
374,78,90,No dirigida
374,81,89,No dirigida
374,85,89,No dirigida
374,86,89,No dirigida
374,95,94,No dirigida
374,100,91,No dirigida
374,101,96,No dirigida
374,102,99,No dirigida
374,111,99,No dirigida
374,119,99,No dirigida
374,126,98,No dirigida
374,128,98,No dirigida
374,130,89,No dirigida
374,132,87,No dirigida
374,136,89,No dirigida
374,138,80,No dirigida
374,143,92,No dirigida
374,144,95,No dirigida
374,154,84,No dirigida
374,155,95,No dirigida
374,159,91,No dirigida
374,162,85,No dirigida
374,168,90,No dirigida
374,173,89,No dirigida
374,182,97,No dirigida
374,188,100,No dirigida
374,196,90,No dirigida
374,199,93,No dirigida
374,202,97,No dirigida
374,204,90,No dirigida
374,205,85,No dirigida
374,206,81,No dirigida
374,209,94,No dirigida
374,211,98,No dirigida
374,212,99,No dirigida
374,213,96,No dirigida
374,214,81,No dirigida
374,216,96,No dirigida
374,219,80,No dirigida
374,233,80,No dirigida
374,242,100,No dirigida
374,254,80,No dirigida
374,257,99,No dirigida
374,258,94,No dirigida
374,260,81,No dirigida
374,266,94,No dirigida
374,269,95,No dirigida
374,270,80,No dirigida
374,275,81,No dirigida
374,276,87,No dirigida
374,284,96,No dirigida
374,288,85,No dirigida
374,299,95,No dirigida
374,305,91,No dirigida
374,306,82,No dirigida
374,314,98,No dirigida
374,319,92,No dirigida
374,321,91,No dirigida
374,330,88,No dirigida
374,332,82,No dirigida
374,338,95,No dirigida
374,345,84,No dirigida
